,Title,Date,day_of_week,month,Shows,len,title,season,episode,Unnamed: 0,show_id,type,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Unnamed: 0.1,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres
42,Suits: Season 2: War,2020-11-19,Thursday,November,"['Suits', ' Season 2', ' War']",3.0,Suits, Season 2, War,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
43,Suits: Season 2: Normandy,2020-11-19,Thursday,November,"['Suits', ' Season 2', ' Normandy']",3.0,Suits, Season 2, Normandy,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
44,Suits: Season 2: He's Back,2020-11-19,Thursday,November,"['Suits', ' Season 2', "" He's Back""]",3.0,Suits, Season 2, He's Back,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
45,Suits: Season 2: Zane Vs. Zane,2020-11-17,Tuesday,November,"['Suits', ' Season 2', ' Zane Vs. Zane']",3.0,Suits, Season 2, Zane Vs. Zane,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
46,Suits: Season 2: Blood in the Water,2020-11-16,Monday,November,"['Suits', ' Season 2', ' Blood in the Water']",3.0,Suits, Season 2, Blood in the Water,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
47,Suits: Season 2: Blind-Sided,2020-11-16,Monday,November,"['Suits', ' Season 2', ' Blind-Sided']",3.0,Suits, Season 2, Blind-Sided,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
48,Suits: Season 2: High Noon,2020-11-15,Sunday,November,"['Suits', ' Season 2', ' High Noon']",3.0,Suits, Season 2, High Noon,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
49,Quantico: Season 1: Answer,2020-11-15,Sunday,November,"['Quantico', ' Season 1', ' Answer']",3.0,Quantico, Season 1, Answer,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
50,Quantico: Season 1: Clear,2020-11-15,Sunday,November,"['Quantico', ' Season 1', ' Clear']",3.0,Quantico, Season 1, Clear,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
51,Quantico: Season 1: Alex,2020-11-15,Sunday,November,"['Quantico', ' Season 1', ' Alex']",3.0,Quantico, Season 1, Alex,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
52,Quantico: Season 1: Inside,2020-11-15,Sunday,November,"['Quantico', ' Season 1', ' Inside']",3.0,Quantico, Season 1, Inside,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
53,Suits: Season 2: Asterisk,2020-11-14,Saturday,November,"['Suits', ' Season 2', ' Asterisk']",3.0,Suits, Season 2, Asterisk,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
54,Quantico: Season 1: Quantico,2020-11-14,Saturday,November,"['Quantico', ' Season 1', ' Quantico']",3.0,Quantico, Season 1, Quantico,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
55,Quantico: Season 1: Guilty,2020-11-14,Saturday,November,"['Quantico', ' Season 1', ' Guilty']",3.0,Quantico, Season 1, Guilty,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
56,Suits: Season 2: Rewind,2020-11-14,Saturday,November,"['Suits', ' Season 2', ' Rewind']",3.0,Suits, Season 2, Rewind,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
57,Suits: Season 2: Sucker Punch,2020-11-14,Saturday,November,"['Suits', ' Season 2', ' Sucker Punch']",3.0,Suits, Season 2, Sucker Punch,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
58,Quantico: Season 1: Over,2020-11-13,Friday,November,"['Quantico', ' Season 1', ' Over']",3.0,Quantico, Season 1, Over,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
59,Suits: Season 2: All In,2020-11-13,Friday,November,"['Suits', ' Season 2', ' All In']",3.0,Suits, Season 2, All In,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
60,Suits: Season 2: Break Point,2020-11-13,Friday,November,"['Suits', ' Season 2', ' Break Point']",3.0,Suits, Season 2, Break Point,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
61,Suits: Season 2: Discovery,2020-11-12,Thursday,November,"['Suits', ' Season 2', ' Discovery']",3.0,Suits, Season 2, Discovery,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
62,Suits: Season 2: Meet the New Boss,2020-11-11,Wednesday,November,"['Suits', ' Season 2', ' Meet the New Boss']",3.0,Suits, Season 2, Meet the New Boss,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
63,Suits: Season 2: The Choice,2020-11-11,Wednesday,November,"['Suits', ' Season 2', ' The Choice']",3.0,Suits, Season 2, The Choice,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
64,Suits: Season 2: She Knows,2020-11-11,Wednesday,November,"['Suits', ' Season 2', ' She Knows']",3.0,Suits, Season 2, She Knows,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
65,Suits: Season 1: Dog Fight,2020-11-10,Tuesday,November,"['Suits', ' Season 1', ' Dog Fight']",3.0,Suits, Season 1, Dog Fight,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
66,Suits: Season 1: Rules of the Game,2020-11-10,Tuesday,November,"['Suits', ' Season 1', ' Rules of the Game']",3.0,Suits, Season 1, Rules of the Game,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
67,Suits: Season 1: The Shelf Life,2020-11-09,Monday,November,"['Suits', ' Season 1', ' The Shelf Life']",3.0,Suits, Season 1, The Shelf Life,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
68,Suits: Season 1: Undefeated,2020-11-09,Monday,November,"['Suits', ' Season 1', ' Undefeated']",3.0,Suits, Season 1, Undefeated,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
69,Suits: Season 1: Identity Crisis,2020-11-08,Sunday,November,"['Suits', ' Season 1', ' Identity Crisis']",3.0,Suits, Season 1, Identity Crisis,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
70,Suits: Season 1: Play the Man,2020-11-08,Sunday,November,"['Suits', ' Season 1', ' Play the Man']",3.0,Suits, Season 1, Play the Man,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
71,Suits: Season 1: Tricks of the Trade,2020-11-08,Sunday,November,"['Suits', ' Season 1', ' Tricks of the Trade']",3.0,Suits, Season 1, Tricks of the Trade,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
72,Quantico: Season 1: Go,2020-11-08,Sunday,November,"['Quantico', ' Season 1', ' Go']",3.0,Quantico, Season 1, Go,1500.0,80063740.0,TV Show,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",United States," September 2, 2018",2018.0,TV-14,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her.",4906423.0,tt4428122,show,Quantico,0.0,2015,2018,42.0,"Crime,Drama,Mystery"
73,Suits: Season 1: Bail Out,2020-11-08,Sunday,November,"['Suits', ' Season 1', ' Bail Out']",3.0,Suits, Season 1, Bail Out,1199.0,81194523.0,TV Show,,"Jang Dong-gun, Park Hyung-sik, Jin Hee-kyung, Chae Jung-an, Ko Sung-hee, Choi Guy-hwa, Kim Young-ho, Lee Sang-yi",South Korea,"December 1, 2019",2018.0,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",A renowned corporate attorney at a prestigious firm gambles on a dropout with a photographic memory but no law degree to help on high-stakes cases.,3313406.0,tt1632701,show,Suits,0.0,2011,2019,44.0,"Comedy,Drama"
